id,invt_amt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7
3031,1110,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.395684106,0.39107631,0.093807226,0.061499215,0.057933143,,
3032,2110,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,,,,,0.47695112,0.083997369,0.439051512,,,,
3033,620,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,,,,0.539226394,0.014263617,0.040172582,0.406337407,,,
3034,220,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGM,,,,0.750870919,0.089754141,0.087344066,0.072030874,,,
3035,100,NYSEARCA:IEO,NYSEARCA:XBI,NYSEARCA:ITA,,,,,0.604628423,0.363359413,0.032012163,,,,
3036,1530,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,0.374277539,0.083481577,0.051868304,0.151374194,0.298322492,0.040675894,
3037,300,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,0.403559149,0.312709552,0.028359368,0.253649896,0.001722033,,
3038,1710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.173664111,0.355586686,0.156114246,0.314634957,,,
3039,3170,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.593840083,0.263729942,0.142429975,,,,
3040,5580,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.583597845,0.225044885,0.071971155,0.008797373,0.110588742,,
3041,2280,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:IGV,,,0.327603624,0.240076428,0.045634588,0.327452983,0.059232377,,
3042,790,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGV,,,0.507308555,0.236536311,0.004389907,0.052940393,0.198824833,,
3043,2880,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.539783204,0.175480811,0.023873249,0.136985071,0.123877665,,
3044,1240,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IHI,NYSEARCA:XME,,,0.524780265,0.153704655,0.037741026,0.166353294,0.11742076,,
3045,2160,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.352883057,0.259152408,0.296901835,0.047603216,0.043459485,,
3046,4400,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.305447438,0.533615197,0.016192516,0.090964207,0.053780641,,
3047,1060,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.511616439,0.362976548,0.10152963,0.023877382,,,
3048,2310,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:JKH,,,,,0.553266607,0.19370844,0.253024953,,,,
3049,2560,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IHF,,,0.526760983,0.192884245,0.006669463,0.120729072,0.152956237,,
3050,760,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,,,0.540036036,0.185065822,0.028218522,0.007612028,0.239067591,,
3051,4820,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.243511026,0.475037266,0.070854423,0.089789739,0.120807545,,
3052,2540,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.76690359,0.053409397,0.076913229,0.089275023,0.01349876,,
3053,650,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,,,,,0.523408246,0.239821905,0.236769849,,,,
3054,2050,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.490585381,0.061144946,0.407189148,0.041080525,,,
3055,1650,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:VAW,,,0.405017428,0.243115781,0.083600972,0.089564569,0.17870125,,
3056,810,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.74977679,0.043425226,0.074045296,0.132752687,,,
3057,1330,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,0.434631379,0.178270472,0.233011609,0.122390645,0.031695895,,
3058,820,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,,0.401539554,0.179452608,0.054043968,0.088249385,0.276714486,,
3059,1030,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.433067896,0.251112006,0.057082546,0.161410726,0.097326826,,
3060,140,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:XME,,,,,0.542990805,0.270854003,0.186155192,,,,
3061,480,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,,0.398034172,0.258002408,0.031865999,0.312097421,,,
3062,1570,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,,,0.710664047,0.142785741,0.146550211,,,,
3063,310,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:JKH,,,0.428552521,0.148527455,0.129738326,0.17776478,0.115416919,,
3064,1610,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.52776764,0.073808056,0.352686472,0.045737832,,,
3065,780,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.556270924,0.278914931,0.021759298,0.02619781,0.116857036,,
3066,290,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:FVL,,,,0.291431092,0.190736181,0.352568568,0.165264159,,,
3067,630,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:VOT,,,0.445708333,0.184163102,0.198273966,0.008084959,0.163769641,,
3068,2520,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.344936296,0.098474585,0.426936326,0.129652793,,,
3069,480,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.625872325,0.20312398,0.082358037,0.011660856,0.076984802,,
3070,3660,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.492157151,0.130185856,0.274483933,0.103173061,,,
3071,1890,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,0.466853918,0.215048735,0.1372198,0.012577539,0.168300008,,
3072,2840,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EVX,,,,0.53362093,0.070283388,0.245867871,0.150227811,,,
3073,2330,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VAW,,,,,0.588784979,0.115926642,0.295288379,,,,
3074,710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.254075906,0.383942231,0.035539488,0.131798757,0.194643618,,
3075,2070,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:XES,,,,0.301609209,0.173541844,0.403849582,0.120999365,,,
3076,270,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IGM,,,,0.565155212,0.196358726,0.091741658,0.146744404,,,
3077,1100,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.269601828,0.439574865,0.093690582,0.089011567,0.108121159,,
3078,4930,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.473355847,0.165642523,0.232732159,0.039163457,0.089106014,,
3079,170,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,,,,0.227586609,0.512422854,0.060420996,0.199569542,,,
3080,1260,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.531922522,0.193492392,0.125687965,0.148897122,,,
3081,2470,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:XLB,,,,0.488610503,0.090246247,0.159235094,0.261908156,,,
3082,2170,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.244096258,0.416793353,0.13738712,0.099571411,0.102151858,,
3083,2740,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PTH,,,,,0.625597797,0.344936386,0.029465817,,,,
3084,3120,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.44921376,0.221837716,0.117419581,0.071181978,0.140346966,,
3085,360,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,,,0.523267173,0.17532938,0.037595872,0.186663033,0.077144542,,
3086,4670,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.193778275,0.585373297,0.035271313,0.185577115,,,
3087,4020,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:VAW,,,,,0.856081758,0.018552168,0.125366074,,,,
3088,1330,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.560831027,0.282250786,0.04457123,0.020187264,0.092159694,,
3089,250,NYSEARCA:RYE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.771998206,0.141344783,0.0231585,0.06349851,,,
3090,1650,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,,,,0.513303425,0.147098059,0.104284265,0.23531425,,,
3091,180,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,0.309938384,0.259648009,0.315911839,0.059584085,0.054917682,,
3092,920,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PPA,,0.451573165,0.005852189,0.263873991,0.0433261,0.019863355,0.215511201,
3093,1450,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:VAW,,,0.479107862,0.106947555,0.018034652,0.394240303,0.001669629,,
3094,1840,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,0.608715112,0.170904023,0.048153444,0.031663161,0.14056426,,
3095,390,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:IGM,,,0.522429512,0.2816703,0.038141114,0.083531723,0.074227351,,
3096,430,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:EVX,,,,,0.713870672,0.25377005,0.032359279,,,,
3097,1380,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.799030853,0.042263302,0.127381239,0.031324606,,,
3098,2800,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IGM,,,0.400968001,0.152894071,0.097235993,0.187047018,0.161854916,,
3099,2720,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.674778508,0.137357431,0.080479237,0.107384824,,,
3100,970,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:XME,,,,0.363275469,0.33483725,0.198642914,0.103244367,,,
3101,1760,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:VAW,,,,,0.232766413,0.489618452,0.277615135,,,,
3102,460,NYSEARCA:XES,NYSEARCA:VAW,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.689453304,0.012402857,0.165146584,0.132997255,,,
3103,520,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PYZ,,,0.430632909,0.084873456,0.129498073,0.328676369,0.026319194,,
3104,4290,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.515198158,0.251335407,0.152407348,0.081059087,,,
3105,520,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,,,0.422100786,0.15017888,0.051879938,0.223836844,0.152003553,,
3106,410,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IGM,,,0.335942628,0.385867257,0.052821732,0.095264367,0.130104017,,
3107,1240,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IHI,,,,0.593265931,0.035417389,0.181575905,0.189740775,,,
3108,940,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:JKH,,,,0.652915766,0.205888422,0.010645701,0.13055011,,,
3109,500,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IGM,,,,0.479094742,0.300104689,0.064023436,0.156777133,,,
3110,2450,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XLB,,,,0.571215669,0.203614437,0.00487113,0.220298764,,,
3111,1330,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.830999356,0.042651785,0.105149601,0.021199258,,,
3112,2220,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VOT,,,,,0.508408823,0.367665496,0.123925681,,,,
3113,3210,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:JKH,,,,0.494462815,0.322493421,0.007537085,0.175506679,,,
3114,1450,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VAW,,,0.454749301,0.251673114,0.006539569,0.050608354,0.236429662,,
3115,1490,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PPA,,,,0.44174439,0.29259233,0.083370272,0.182293008,,,
3116,410,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:IGV,,,,,0.824484244,0.093221806,0.08229395,,,,
3117,3200,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,0.566110137,0.240866753,0.039132107,0.014563444,0.139327559,,
3118,1070,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.329700813,0.277208033,0.188181225,0.15714834,0.047761588,,
3119,210,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:ITA,,,,,0.607896745,0.147866102,0.244237153,,,,
3120,1470,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.37310983,0.143522701,0.299014526,0.184352943,,,
3121,650,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:FVL,,,0.492888336,0.309333595,0.004751379,0.04061569,0.152411,,
3122,3190,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PPA,,,,0.631765212,0.112795067,0.035847018,0.219592703,,,
3123,1850,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:VOT,,,0.59403177,0.062438828,0.09838012,0.050348869,0.194800414,,
3124,4980,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:EWC,,,,,0.399016472,0.143415704,0.457567824,,,,
3125,370,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.409642014,0.428232059,0.030695772,0.073133661,0.058296494,,
3126,1670,NYSEARCA:XLE,NYSEARCA:IHI,NYSEARCA:IYM,,,,,0.865233272,0.108378447,0.026388281,,,,
3127,1020,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IGV,,,0.211123566,0.272085371,0.375622589,0.002664488,0.138503986,,
3128,1230,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:EVX,,,,,0.704069394,0.21014471,0.085785896,,,,
3129,250,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IGM,,,,,0.521648507,0.330378028,0.147973464,,,,
3130,1180,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.551980064,0.250372294,0.142340249,0.055307393,,,
3131,270,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.479911656,0.093967323,0.205275088,0.087922597,0.132923336,,
3132,140,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:JKH,,,0.438067003,0.159808465,0.206803244,0.010283147,0.185038142,,
3133,860,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.518202507,0.102686805,0.216502987,0.162607701,,,
3134,4730,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:ITA,,,,,0.595783323,0.180084968,0.224131709,,,,
3135,800,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,0.370059619,0.167399325,0.08023886,0.050228969,0.30089409,0.031179137,
3136,1000,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:JKH,,,,0.651901135,0.037708095,0.073886014,0.236504756,,,
3137,1220,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.708126552,0.205148325,0.002368342,0.084356782,,,
3138,270,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.388245714,0.232427638,0.206630101,0.140229325,0.032467221,,
3139,3850,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,0.659247944,0.117291717,0.036934111,0.059170159,0.12735607,,
3140,1820,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:PYZ,,,,0.763052002,0.010880163,0.126153661,0.099914174,,,
3141,1020,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.386662488,0.362693454,0.113983488,0.13666057,,,
3142,1540,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.536143549,0.206022429,0.206064037,0.051769985,,,
3143,1700,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.61095771,0.194658517,0.028043191,0.166340582,,,
3144,1680,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,0.399222288,0.299503576,0.033711525,0.01145717,0.118665697,0.137439743,
3145,4050,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VOT,,,,0.669624558,0.061006952,0.069869548,0.199498942,,,
3146,1680,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.65422451,0.041492793,0.260940871,0.043341826,,,
3147,4780,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PTH,,0.045829721,0.333677977,0.322877309,0.066606308,0.052326226,0.178682459,
3148,2110,NYSEARCA:XES,NYSEARCA:VAW,NYSEARCA:IGV,,,,,0.752594732,0.046089228,0.20131604,,,,
3149,2950,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGV,,,0.454509741,0.21824391,0.044036887,0.254379234,0.028830228,,
3150,2350,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:IGV,,,0.45253362,0.125278658,0.251425789,0.01901189,0.151750043,,
3151,1270,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:IHF,,,,0.428377195,0.338311771,0.029581682,0.203729352,,,
3152,2920,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGM,,,0.463465543,0.217937096,0.156485726,0.01723985,0.144871785,,
3153,210,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:PPA,NYSEARCA:RYH,,,0.611522226,0.073711743,0.129535067,0.003635283,0.18159568,,
3154,250,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.719443705,0.109585543,0.136431659,0.034539094,,,
3155,190,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EVX,NYSEARCA:IGM,,,0.331063114,0.371395268,0.097650589,0.062639832,0.137251197,,
3156,3060,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:FVL,,,,,0.385183891,0.37713935,0.237676758,,,,
3157,990,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:RYH,,,,0.709145827,0.115088815,0.009638177,0.166127181,,,
3158,3460,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.56811117,0.257084521,0.058723779,0.11608053,,,
3159,2440,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.472065421,0.404706661,0.094954207,0.028273711,,,
3160,2420,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:VOT,,,0.467083646,0.172076003,0.177218783,0.178386713,0.005234855,,
3161,780,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.262315512,0.426290554,0.102960095,0.076808547,0.131625293,,
3162,3510,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGV,,,,,0.749373993,0.03735608,0.213269926,,,,
3163,2000,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.372329054,0.247442762,0.245643637,0.134584547,,,
3164,2070,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.788615168,0.102202282,0.02356522,0.08561733,,,
3165,1350,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.648607615,0.067692967,0.025455202,0.09340475,0.164839466,,
3166,2920,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:ITA,NYSEARCA:IHF,,,0.313651616,0.255906899,0.13486192,0.188714615,0.106864951,,
3167,3990,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IHF,,,,,0.964930875,0.004392804,0.030676321,,,,
3168,1290,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,,,,,0.456329773,0.207308754,0.336361473,,,,
3169,1530,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PTH,,,,,0.65584831,0.116851399,0.227300291,,,,
3170,1710,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:VOT,,,,,0.828145273,0.076953476,0.094901252,,,,
3171,210,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.721448561,0.148607088,0.005008933,0.124935418,,,
3172,930,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.642881424,0.156464412,0.17362335,0.027030814,,,
3173,2590,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.478084699,0.311917535,0.020934825,0.029860587,0.159202356,,
3174,1690,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:PXI,,,,0.373435171,0.026877397,0.106876162,0.49281127,,,
3175,460,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:PYZ,,,,,0.872844941,0.120207307,0.006947752,,,,
3176,1220,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGV,,,0.515643507,0.236822961,0.021767572,0.023876509,0.20188945,,
3177,280,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,,,,,0.129711819,0.507931331,0.36235685,,,,
3178,2640,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.337495211,0.414054308,0.030286603,0.054101774,0.164062104,,
3179,3050,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:VAW,,,,0.590831239,0.068987122,0.003930642,0.336250997,,,
3180,130,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:ITA,NYSEARCA:IHF,,,,0.401428718,0.317183272,0.21485073,0.06653728,,,
3181,1800,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.683776397,0.056990991,0.045098909,0.130386403,0.0837473,,
3182,2000,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.530388925,0.351087888,0.110503738,0.008019448,,,
3183,260,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.216101328,0.351526331,0.395670282,0.036702059,,,
3184,1440,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,,,0.426564078,0.079074284,0.12855714,0.320581842,0.045222656,,
3185,760,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,,,,0.468442439,0.120997968,0.116638396,0.293921197,,,
3186,420,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:JKH,,,,,0.589902762,0.097688908,0.312408329,,,,
3187,340,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:IGM,,,0.446814187,0.173309597,0.249986032,0.079176146,0.050714037,,
3188,360,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.544855092,0.093839277,0.141428834,0.219876797,,,
