ID,LIMIT,BALANCE,INCOME,RATING,GENDER,EDUCATION,MARITAL,AGE,S1,S2,S3,S4,S5,B1,B2,B3,B4,B5,R1,R2,R3,R4,R5
8156,50000,8091.825,41806,1,1,2,1,37,0,0,2,0,0,47469,51145,45624,29172,27291,4500,0,1153,1000,1065
8157,370000,50926.05,388948,0,1,1,1,42,0,0,0,0,0,271452,256269,200761,125646,111185,11295,8300,5000,4600,10000
8158,150000,953.05,175077,0,1,2,1,43,0,0,0,0,0,6671,4839,807,28023,7613,6095,807,28023,7613,4331
8159,410000,70169.225,402518,0,1,1,2,31,0,0,0,0,0,365398,367247,304903,310333,317330,13000,13000,12000,12000,15000
8160,230000,294,245594,0,1,2,1,32,-1,-1,-1,-1,-1,1535,1836,2274,0,21166,1836,2283,0,21166,1000
8161,80000,868.875,95609,0,1,3,2,32,0,0,0,0,0,51932,0,2165,39881,14691,0,2165,39881,14691,10500
8162,140000,1799.175,152487,0,1,1,2,32,-1,0,0,0,0,32163,20421,19573,11611,0,1476,2140,1000,0,0
8163,180000,917.7,181059,0,1,2,1,32,0,0,0,0,0,8135,12621,17987,-99,-99,5000,15000,0,0,0
8164,240000,16771.125,270199,0,1,1,1,33,0,0,0,0,0,90385,85011,77329,50673,48723,3181,3000,1500,3042,1377
8165,160000,0,191473,0,1,2,2,30,0,0,0,0,0,-38,-38,-38,-38,-38,0,0,0,0,0
8166,320000,2084.25,346350,0,1,1,2,31,-1,-1,-1,-1,0,4401,3345,1104,82434,82319,3398,1104,82434,0,20895
8167,80000,44.1,72604,0,1,2,1,35,2,-1,-1,-1,-1,-1624,2072,1752,1876,1876,5572,1752,2000,1876,2071
8168,230000,655.375,265367,0,1,2,1,36,0,0,2,0,0,4632,4979,631,1635,10244,2023,0,1004,10019,1141
8169,230000,47.775,235706,0,1,2,1,40,0,0,0,0,0,273,2418,1428,4398,5748,3588,1428,4398,5748,3768
8170,20000,2083.2,22647,0,1,2,1,38,0,0,0,0,0,13193,12236,13041,13641,14251,1400,1500,1000,1000,0
8171,220000,27736.45,248577,0,1,2,1,37,0,0,0,0,0,156004,149677,152724,142064,142649,7000,7100,5000,5400,5600
8172,180000,109.55,210014,0,1,1,1,42,0,0,0,0,-1,0,1290,0,0,1200,1290,0,0,1200,0
8173,260000,1270.15,305860,0,1,2,1,36,0,-1,0,-1,0,7935,4979,3976,6623,24426,4979,1019,6623,18119,1382
8174,360000,1750,405502,0,1,2,1,37,-1,0,-1,-1,-1,17444,17165,10000,10000,10000,10035,10000,10000,10000,0
8175,210000,29394.75,240026,1,1,2,1,36,2,0,0,0,0,161852,163600,162303,162799,161912,8000,8000,6000,6000,6000
8176,200000,45.675,228010,0,1,1,2,32,0,0,0,0,0,1715,281,1105,354,-2,282,1110,390,0,0
8177,350000,1492.05,419082,0,1,1,2,35,0,0,0,0,-1,10892,9218,9834,1458,5225,9274,4711,1472,5251,68361
8178,360000,0,386837,0,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558
8179,60000,5362.175,63159,0,1,2,2,27,0,0,3,2,2,33787,42025,41067,40109,42695,8825,0,0,3400,1800
8180,190000,54.95,216061,0,1,1,2,47,-1,-1,-1,-1,-1,3031,597,1640,306,39506,597,1648,306,39506,697
8181,180000,4272.45,184133,0,1,1,2,35,0,0,0,0,0,22479,21802,20100,16629,15628,2808,2101,3,2000,0
8182,230000,54.6,218737,1,1,1,1,37,0,0,0,0,0,2984,1786,363,437,843,1786,363,437,843,500
8183,270000,0,281067,1,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184,220000,30953.825,235984,0,1,3,1,45,0,0,0,0,0,182100,184900,170611,125433,83709,10000,10000,10053,4000,3000
8185,80000,13786.5,94817,0,1,1,1,36,-1,0,0,0,-1,0,0,0,0,59349,0,0,0,59349,0
8186,90000,13836.025,96101,0,1,1,2,29,0,0,0,0,0,64135,46678,85156,43269,44181,1997,1995,1686,1749,1840
8187,500000,1014.825,576443,0,1,1,1,35,-1,0,-1,-1,-1,36189,23338,7896,8970,215305,6112,10014,9018,215518,20018
8188,210000,32.9,209430,1,1,2,1,35,-1,-1,-1,0,-1,971,2871,5087,1943,3392,2871,5087,0,3392,4000
8189,110000,15680.525,105887,0,1,1,2,27,0,0,0,2,0,88232,85362,74552,59902,42254,3500,4005,0,1500,1999
8190,150000,1886.15,159380,0,1,1,2,31,0,0,-1,0,0,6798,6221,4711,6711,6711,3039,9050,2000,0,4000
8191,90000,525,99485,0,1,1,2,33,-1,-1,-1,-1,-1,6000,0,3000,3000,3000,0,3000,3000,3000,3000
8192,190000,14705.425,182615,0,1,2,1,34,0,0,2,2,2,86730,93705,91317,96079,94428,9310,0,7200,0,8000
8193,180000,26621.35,194589,0,1,2,2,43,0,0,0,0,0,98901,101689,102925,0,0,6500,5000,0,0,0
8194,240000,8973.475,234369,0,1,2,1,37,0,0,0,-1,0,51999,52613,21696,22807,22877,10000,10000,22807,10000,11109
8195,200000,799.925,218478,0,1,2,2,28,-1,-1,2,2,0,0,2983,2780,0,0,2983,0,0,0,3125
8196,200000,0,222221,0,1,3,1,49,0,-1,-1,-1,-1,0,2317,7588,7606,14053,2317,7588,7614,14053,0
8197,160000,0,168055,0,1,2,2,38,0,0,-1,0,0,0,0,68600,70000,0,0,68600,1400,0,0
8198,240000,1230.075,239778,0,1,1,2,27,2,0,0,0,-1,3932,2105,2487,777,5300,1057,1000,0,5300,1800
8199,80000,13362.65,89403,0,1,2,1,25,0,0,0,0,0,77433,74050,73361,56966,59130,3000,2700,2000,5000,2200
8200,180000,0,166203,1,1,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8201,80000,0,72536,0,1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8202,70000,12390.875,82879,0,1,2,2,26,0,0,0,0,0,70087,62750,53600,45215,46486,2231,1800,1700,2000,2000
8203,160000,12932.85,189924,0,1,2,1,38,0,0,-1,-1,-1,119408,134243,12670,6349,10775,20000,30037,6349,11000,4000
8204,200000,26013.05,238620,0,1,1,2,30,0,0,0,0,0,132606,136183,127438,124816,92037,8500,3500,3000,25000,70000
8205,20000,313.075,10000,0,1,1,2,34,0,0,0,0,0,16745,1464,1466,1691,4565,1464,1466,1691,4565,4570
8206,300000,27211.275,317431,0,1,2,1,35,0,0,0,-1,0,179071,42404,71493,13547,27710,30028,60300,27054,25003,10
8207,150000,18894.4,160169,0,1,1,1,42,0,0,2,2,2,109234,37424,36446,39193,38297,6086,0,5200,0,2769
8208,30000,1020.25,17418,0,1,1,2,45,2,-1,-1,-1,-1,1330,909,390,29570,940,909,390,29570,940,3482
8209,360000,58.275,427828,1,1,2,2,37,-1,-1,-1,-1,-1,333,5043,333,0,333,5043,333,0,333,210
8210,280000,17096.45,310838,0,1,1,1,39,0,0,0,0,0,89690,86812,87813,88267,89676,4300,4153,2900,2500,2600
8211,30000,5308.625,22632,0,1,3,2,23,2,0,0,0,0,29546,29826,29997,29789,29967,2000,1500,1000,2000,0
8212,50000,8524.6,51686,0,1,1,2,24,0,0,0,0,0,49587,21604,14772,9238,9588,1286,1200,332,500,1000
8213,160000,143.325,182395,0,1,0,1,28,-1,-1,-1,-1,-1,162,165,165,165,165,168,165,165,165,165
8214,80000,6428.8,88921,0,1,1,2,28,0,0,2,2,0,38079,40805,35740,32684,32605,3681,1300,0,1500,1200
8215,100000,16262.575,113852,0,1,1,2,29,0,0,0,0,2,95471,98569,48695,54444,4948,5000,1251,6000,0,1500
8216,60000,9543.1,56586,0,1,2,1,47,0,0,0,0,0,54203,58199,59152,76006,19604,6000,3000,1000,1000,1000
8217,420000,34755.7,437288,0,1,1,2,27,0,0,0,0,0,202935,207548,211990,216362,220728,7763,7768,7768,7877,7934
8218,140000,0,151627,0,1,2,2,27,0,0,0,0,0,0,0,0,0,1079,0,0,0,1079,88654
8219,270000,1613.5,264745,1,1,1,2,32,2,2,0,0,0,14050,13539,15005,16438,17021,0,2000,2000,1000,1000
8220,160000,0,179969,1,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404
8221,230000,498.75,218750,0,1,1,2,31,-1,-1,-1,-1,0,1940,8508,-853,13909,29160,8508,0,19000,19160,0
8222,100000,7555.625,111388,0,1,1,0,47,0,0,0,0,0,42669,42238,41646,40976,40503,1722,1603,1406,1598,1502
8223,260000,0,251536,0,1,1,2,36,0,0,0,0,0,132,1109,1181,-18,3791,1119,1186,18,3809,1917
8224,200000,33578.3,199507,0,1,1,2,37,0,0,0,0,0,121296,121473,123943,127552,130380,4408,4489,5660,6000,0
8225,380000,47032.125,365621,0,1,2,1,44,0,0,0,0,0,270405,258979,261213,264550,163860,10009,11003,10500,7500,7505
8226,130000,7275.275,131172,0,1,2,1,33,-1,-1,0,0,0,0,13853,14277,0,0,13853,1000,0,0,0
8227,70000,11894.225,69083,0,1,2,2,33,2,2,2,2,2,66276,71307,71977,70306,71161,6124,2500,0,5300,2600
8228,270000,1775.9,314987,0,1,2,1,33,-1,-1,-1,-1,-1,625,14430,7320,5500,500,14430,7325,5500,500,6921
8229,30000,4886.35,18724,1,1,2,1,49,0,0,0,0,0,25214,26755,23235,25008,26761,2000,2000,2000,2000,822
8230,290000,3598.875,326140,0,1,1,1,37,-1,-1,-1,-1,-1,8741,24250,97542,16950,0,24257,97542,16950,0,21830
8231,50000,8105.825,44725,0,1,2,2,40,0,2,0,0,0,49518,48188,49966,19294,18971,1000,3800,820,900,695
8232,30000,5465.25,23284,1,1,2,1,40,2,2,0,0,0,31348,28034,26251,24133,22527,8,2007,1005,782,2009
8233,210000,449.575,228524,0,1,3,1,38,-1,-1,-1,-1,-1,3920,2529,3087,2811,3204,2529,3087,2811,3204,4173
8234,220000,39028.85,260095,0,1,3,2,43,0,0,0,0,0,215787,220680,219459,177765,175238,8397,7349,6518,7000,7000
8235,340000,10780.875,353850,0,1,2,1,32,0,0,0,0,0,64250,66293,57657,53035,54693,3049,2706,1870,3000,4000
8236,500000,789.775,501730,0,1,1,1,41,0,0,0,0,0,4342,3321,6760,5788,12633,3337,6789,5816,12696,4348
8237,30000,3586.45,20193,0,1,2,1,31,2,0,0,2,0,19867,21045,24681,23985,25099,1500,4000,0,1500,6000
8238,180000,2325.05,185432,1,1,2,1,32,2,2,2,2,0,15548,15009,17752,17172,18732,0,3000,0,2000,5000
8239,60000,9434.25,55918,0,1,2,2,24,0,0,0,0,0,55028,56449,56273,28316,30763,2900,2034,2000,3000,1000
8240,100000,7267.925,96803,0,1,1,2,32,-1,0,0,0,0,6120,104346,91025,91120,1777,100000,2017,1822,1777,7748
8241,270000,1361.5,277447,1,1,2,1,33,-1,2,-1,0,0,7365,3097,48546,47250,46649,0,48546,2000,3000,3000
8242,200000,1540,211298,0,1,2,1,47,0,0,0,0,0,0,5738,0,2244,66000,5738,1626,2244,66000,30000
8243,240000,41003.2,285397,0,1,2,1,38,0,0,0,0,0,229519,229676,234928,160765,158184,8522,9260,5700,5475,5520
8244,110000,18731.125,102695,0,1,2,1,40,0,0,0,0,0,110156,8871,66482,59578,57961,2500,58000,2000,3000,3500
8245,360000,29265.6,348657,0,1,1,2,32,0,0,0,0,0,166848,149903,138091,138123,140324,7294,6135,4504,4669,4060
8246,50000,9577.925,57595,0,1,3,2,35,0,-1,0,-1,0,51080,45536,38745,37395,19247,52014,1200,19959,1402,811
8247,60000,8857.625,66852,0,1,2,1,39,0,0,-1,0,0,50200,19567,29035,27762,27740,1429,31426,969,998,1545
8248,50000,1008.7,38711,0,1,2,1,38,0,0,2,0,0,6786,9095,8803,8975,9008,2587,0,467,326,329
8249,120000,623.7,128371,0,1,1,2,28,-1,-1,-1,-1,0,2063,768,3096,2677,2592,768,3146,2677,0,0
8250,140000,21191.8,132624,0,1,2,1,48,0,0,0,0,0,123064,126749,127244,129495,126663,6100,4518,4694,4745,4876
8251,100000,17065.125,104560,0,1,2,1,46,2,2,0,0,0,99028,96592,99801,27930,27377,0,5000,2000,1116,1500
8252,280000,88640.125,302464,1,1,3,1,46,2,0,0,0,0,491801,62236,54813,38669,18010,1803,1475,1105,534,318
8253,180000,30938.775,215480,0,1,1,1,28,0,0,0,0,0,173034,171772,172344,134321,131191,8206,6500,5000,5000,5000
8254,180000,0,165762,0,1,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,150000,17568.25,161397,0,1,2,1,37,2,2,2,0,0,108784,110405,106317,30906,31457,4800,0,1240,1200,1200
8256,180000,22803.2,181236,1,1,1,2,42,2,2,2,2,2,140191,142477,141674,146312,149133,6000,3000,8500,5300,300
8257,180000,3389.575,214452,0,1,1,2,35,-1,-1,-1,0,0,7123,4569,29635,6489,0,4569,36124,0,0,0
8258,30000,4503.625,20420,0,1,2,1,41,0,0,0,0,0,27001,28261,29337,26189,21715,2000,2000,500,1000,500
8259,380000,11200.175,434116,0,1,2,1,48,0,0,0,0,0,60427,58603,58359,59527,58482,7000,7359,10000,7000,10000
8260,130000,304.15,135915,0,1,3,2,36,-1,-1,-1,-1,-1,1738,1738,1738,1738,1738,1738,1738,1738,1738,1938
8261,170000,229.425,192747,0,1,1,2,28,-1,-1,-1,-1,-1,3008,4244,1718,0,1125,4244,1718,0,1125,0
8262,220000,164.675,237933,1,1,1,1,43,-1,-1,2,-1,0,911,9743,7480,22880,880,9752,0,22880,0,7270
8263,150000,0,138433,0,1,1,1,49,0,0,-1,-1,-1,0,0,12200,16961,3000,0,12200,16961,3000,493
8264,180000,0,209609,0,1,0,2,34,-1,-1,0,0,0,149,0,0,0,0,0,0,0,0,0
8265,180000,0,189882,1,1,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8266,360000,0,364289,0,1,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267,150000,18864.825,140319,0,1,1,1,30,-1,0,0,0,0,16332,13837,15855,9049,3244,10149,10000,7000,0,0
8268,170000,315.525,169122,0,1,0,1,39,-1,-1,-1,0,0,217,10121,12180,15667,9224,10121,12180,5011,0,265
8269,50000,1752.1,46742,0,1,1,2,44,0,0,0,0,0,11039,12549,16995,17490,18253,2000,5000,778,1200,752
8270,300000,15319.5,357721,0,1,1,2,39,0,0,0,0,2,89792,91558,93741,99802,97711,4500,5000,8000,0,4000
8271,450000,139.825,517491,0,1,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8272,210000,25462.325,245118,0,1,2,1,29,0,0,-1,-1,0,107712,-564,4270,143607,144505,0,6000,143754,5000,5314
8273,80000,2678.2,70255,0,1,2,1,30,2,0,0,-1,-1,0,0,0,1005,5,0,0,1005,0,0
8274,240000,0,242491,0,1,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8275,110000,11902.45,106330,0,1,2,2,32,0,0,0,0,0,68788,70880,72403,73600,75261,3200,3300,3000,3000,2746
8276,400000,4731.125,394524,0,1,3,1,40,-1,0,-1,-1,0,28119,31166,35238,1408,4869,33716,37400,1408,4869,5539
8277,90000,0,85357,1,1,2,1,49,0,0,-1,-1,-1,0,0,2146,2452,6990,0,2146,2452,6990,3550
8278,210000,34868.925,216282,0,1,1,2,29,0,0,0,0,0,205143,192260,168511,144980,153706,8507,5740,5128,11000,0
8279,260000,12135.025,256038,0,1,1,2,31,0,0,0,0,0,70585,71430,73837,73271,74266,4000,4007,13990,2056,2623
8280,170000,15734.075,160637,0,1,1,2,27,0,0,0,-1,0,61785,17848,14000,124208,122955,3848,4000,124208,5000,5000
8281,210000,0,229624,0,1,2,2,30,0,-1,-1,2,0,0,474,17171,16625,17030,474,17171,0,800,5000
8282,200000,0,193558,0,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8283,560000,6067.075,574084,0,1,1,1,45,0,0,0,0,0,150228,151425,143343,127225,130479,60052,10268,27225,15000,20000
8284,540000,197.4,617158,0,1,1,2,34,-1,-1,-1,-1,-1,1784,892,946,946,946,892,1000,946,946,946
8285,100000,87.5,109286,0,1,2,1,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,80000,13607.65,69976,1,1,2,1,26,0,0,0,0,0,80468,82150,0,0,0,4000,0,0,0,0
8287,30000,4162.375,20766,1,1,2,1,35,2,2,2,2,0,20946,23785,24422,23688,19626,3500,1319,0,800,1610
8288,80000,13624.8,76531,1,1,2,1,28,0,0,0,0,0,76079,78410,55417,50733,50441,4520,3311,50441,1800,2100
8289,50000,3487.75,42032,1,1,1,2,28,2,0,0,0,0,19316,20347,21354,21630,23123,1646,1653,929,2000,0
8290,120000,7635.075,142489,0,1,1,2,26,0,0,0,0,0,56933,54724,32400,9207,5828,45000,5151,2000,5000,9115
8291,240000,4307.625,265466,0,1,2,1,32,0,0,0,0,0,27500,0,0,0,0,0,0,0,0,0
8292,260000,584.85,302528,0,1,2,1,33,0,0,0,0,0,8978,4331,13860,1987,5626,4353,13929,1997,5654,3964
8293,280000,12455.45,287863,0,1,2,2,33,0,0,0,0,-1,66228,39379,13409,40854,2930,1304,1000,29485,2930,0
8294,30000,5592.125,16628,1,1,2,1,35,0,0,0,0,0,30429,27286,21919,19015,2732,1388,1501,1001,2732,3280
8295,150000,278.075,139481,0,1,3,2,38,0,-1,2,2,2,1335,9447,4887,11181,6692,9460,0,6702,16,8242
8296,350000,3679.55,419749,1,1,2,1,36,0,0,0,0,0,35588,38002,40357,43663,52735,3000,3000,4000,10000,25000
8297,100000,335.825,111424,0,1,2,2,34,-1,-1,-1,-1,0,1831,163,1028,0,0,163,1028,0,0,0
8298,320000,10078.775,344004,0,1,1,1,46,-1,-1,-1,-1,-1,534,2709,0,7779,0,2709,0,7779,0,417
8299,380000,72753.625,433167,1,1,2,1,41,3,2,0,0,0,400246,384705,383332,381423,377466,0,15135,13212,13529,15212
8300,40000,1621.9,26865,0,1,2,2,43,3,2,2,3,2,8974,8885,10583,10269,9960,200,2000,0,0,1200
8301,100000,1000.825,100526,0,1,3,1,43,0,0,0,0,0,6633,3461,4471,4560,4656,1064,1074,163,169,169
8302,270000,14260.4,275539,0,1,1,2,30,0,0,0,0,0,76257,70685,66539,61069,56211,5000,3000,2200,2100,3879
8303,30000,4659.725,30806,1,1,3,1,44,0,0,0,0,0,27631,29179,30146,26371,27567,2000,1500,933,2000,3000
8304,50000,3477.075,49805,0,1,2,2,40,-1,-1,-1,0,0,15584,4377,0,0,0,4377,0,0,0,0
8305,180000,7783.65,166391,0,1,1,2,30,0,0,0,0,0,40311,43847,50763,69026,32030,10000,10000,23000,5000,4000
8306,150000,979.3,161803,0,1,1,2,31,0,0,0,0,0,2569,0,0,0,302,0,0,0,302,176
8307,360000,2806.825,406667,0,1,1,1,32,0,0,0,0,0,20396,19382,13874,9398,10773,2000,5019,2000,2500,5000
8308,170000,1034.25,190843,0,1,1,1,38,-1,0,0,0,-1,0,0,0,0,3001,0,0,0,3001,9436
8309,140000,15200.15,154332,0,1,2,2,37,0,0,0,0,0,89509,91476,92591,95887,97739,4300,3600,5000,3310,3400
8310,90000,4442.9,77284,0,1,2,1,41,0,0,0,0,0,26460,26711,27722,28116,28552,1747,1758,1152,1038,1073
8311,20000,164.85,13999,0,1,3,2,46,-1,-1,-1,-1,-1,942,9849,3870,6630,1170,9849,3870,6700,4780,150
8312,160000,23192.4,173408,0,1,3,1,28,2,2,2,0,0,135846,136732,101473,100895,103107,5000,0,3770,4000,4000
8313,30000,4643.625,27118,0,1,2,2,36,0,0,0,0,0,27131,27294,27853,28033,28756,1481,1430,1000,1543,1200
8314,300000,0,358750,1,1,2,1,38,0,0,-1,0,-1,0,0,1000,890,390,0,1000,390,390,540
8315,80000,14214.9,75381,1,1,2,2,24,0,0,0,0,0,76590,73327,69760,50642,48690,2800,3038,2000,2000,2000
8316,360000,1987.65,358692,1,1,1,2,32,0,0,0,0,0,17580,17416,14789,11800,21831,7000,5000,0,11831,13000
8317,460000,1102.85,453975,0,1,1,2,41,-1,-1,0,0,-1,31293,0,0,0,18165,0,0,0,18165,2008
8318,30000,3470.25,16026,0,1,3,2,46,2,-1,2,0,0,15915,1736,1170,780,780,1736,0,0,0,0
8319,80000,350,68536,1,1,2,1,37,-1,-1,-1,-1,-1,2000,2000,2000,2000,2000,2000,2000,2000,2000,4206
8320,140000,16009.875,128141,0,1,0,2,25,0,0,0,0,0,78704,79449,45514,42155,42812,3411,1523,1352,1526,1505
8321,280000,112.7,304279,0,1,2,1,43,-1,-1,-1,-1,-1,499,1641,5280,6913,-741,1641,5280,6915,0,0
8322,300000,5360.425,326344,0,1,2,1,28,0,0,-1,0,0,14623,9728,28960,26589,18171,1010,42348,0,0,173
8323,30000,2688.175,20274,1,1,2,1,29,2,2,0,0,2,18274,17697,18416,20099,21631,0,1317,2000,2000,0
8324,500000,36411.9,523831,0,1,1,1,37,0,0,0,0,0,188873,170225,170407,196150,167748,10093,20031,60030,15008,8008
8325,180000,45265.85,211497,0,1,2,1,42,0,0,0,0,2,265416,279551,285045,298652,296036,20000,12000,18000,0,5651
8326,160000,3062.5,173806,0,1,3,1,37,0,0,0,0,0,15933,19536,7550,6977,7811,10000,3006,3000,3000,0
8327,200000,0,231226,0,1,1,1,40,0,0,0,0,0,0,2479,0,0,0,2479,0,0,0,0
8328,130000,19325.95,135956,0,1,2,1,37,0,0,0,0,0,108740,122873,122870,120373,134146,20000,6000,5000,20000,6000
8329,230000,416.5,228845,0,1,3,2,30,-1,0,0,0,-1,0,0,0,0,31868,0,0,0,31868,13216
8330,230000,568.925,270673,1,1,1,2,34,-1,-1,-1,-1,-1,4342,2557,4440,4832,6059,2557,4443,4832,6314,7897
8331,60000,55.3,49959,1,1,3,1,48,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316
8332,80000,729.05,92545,0,1,2,1,47,2,2,-1,-1,-1,3908,0,3521,0,14206,0,3521,0,14206,7500
8333,240000,4879.7,238557,0,1,2,1,47,-1,-1,0,-1,-1,23222,0,0,13143,27383,0,0,13143,27383,21718
8334,240000,6191.5,264396,0,1,2,2,30,-1,0,0,0,0,64013,51380,25438,19376,12889,1651,1705,564,2093,144734
8335,220000,181.475,234618,0,1,3,1,33,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0
8336,50000,1916.25,51121,1,1,2,1,44,0,0,0,0,0,5662,6797,7565,9565,11357,1232,1000,2000,2000,4000
8337,50000,8848.35,35841,0,1,3,1,42,0,0,0,0,0,50906,48888,47037,12187,9962,2009,1180,1000,1000,348
8338,50000,102.9,41585,0,1,2,1,38,-1,-1,-1,-1,-1,588,588,926,643,643,588,926,643,643,643
8339,90000,232.75,102092,1,1,2,1,39,0,0,0,0,0,950,1330,950,950,11786,1330,950,950,11786,1250
8340,80000,13967.1,84022,0,1,2,2,46,0,0,2,0,0,80717,80366,74782,47767,49278,7014,44,1693,4000,0
8341,190000,16337.825,205216,0,1,3,1,43,0,0,0,0,0,95376,98954,101512,106708,109639,4954,4512,6708,4639,4793
8342,210000,27570.2,235956,0,1,1,1,31,0,0,0,0,0,160437,129247,119579,120318,107122,7072,4009,8000,10000,12000
8343,370000,24018.75,440534,0,1,2,1,45,0,0,-1,-1,-1,141167,103000,41200,1109,99723,5000,41200,1109,99723,5000
8344,80000,9435.3,77943,1,1,2,1,45,2,2,2,2,2,52462,55327,56804,57469,58505,4327,3000,2200,2100,0
8345,220000,5049.275,255300,0,1,2,1,32,0,0,0,0,0,29145,27171,22067,17831,15671,4000,1420,2000,3000,30789
8346,230000,157.325,219150,0,1,2,1,44,-1,-1,-1,0,-1,1000,1685,3207,1941,329,1685,3207,0,329,2208
8347,200000,2300.375,235601,0,1,2,1,39,-1,-1,-1,-1,-1,15549,21375,9312,23958,10825,21488,9312,23958,10825,10773
8348,400000,1045.45,415058,0,1,1,2,31,-1,-1,0,0,0,2600,110958,164959,130737,128312,110958,110000,20000,58312,9031
8349,80000,3984.925,92340,0,1,2,2,44,0,0,0,-1,-1,17047,11885,8254,5144,15365,1435,1350,5144,15365,2250
8350,360000,2897.475,366573,0,1,2,1,36,0,0,0,0,0,18369,20067,48307,12918,12375,2000,29079,1066,1000,1000
8351,310000,53918.375,334959,1,1,1,2,35,0,0,0,0,0,303679,278488,256962,262381,278117,9834,9500,9700,20200,11000
8352,150000,14052.325,153747,0,1,1,2,29,0,0,0,0,0,81963,84641,86330,88885,97402,4000,4000,4000,10000,4000
8353,80000,15848.35,88824,0,1,2,2,30,0,0,-1,0,0,85919,83023,79031,41149,30244,2000,83731,2000,2000,1000
8354,40000,2521.4,39811,1,1,2,1,30,2,2,2,2,2,15370,16320,16456,16492,16086,1500,700,600,0,1600
8355,320000,423.325,331262,0,1,1,2,30,0,0,0,0,0,3193,5127,6871,7751,8623,2000,2000,1000,1000,1000
8356,170000,26796.525,179369,0,1,2,2,38,0,0,0,0,0,151050,148362,142223,126060,123978,6000,5012,5000,5000,5000
8357,80000,4085.725,92955,0,1,2,2,36,0,0,0,0,0,29927,53599,52038,53175,55751,24369,2500,2500,5000,2700
8358,420000,1420.475,480559,0,1,1,1,33,-1,0,-1,-1,0,20837,21610,10654,4427,1800,1118,10658,6341,0,3
8359,170000,29684.375,190568,0,1,2,1,45,0,0,0,0,0,169944,169829,162988,125969,127643,6336,5205,4452,4592,4677
8360,230000,203.525,275159,0,1,1,1,40,-1,0,-1,-1,0,0,1487,826,-4,-4,1487,830,0,0,1342
8361,200000,3565.625,204225,0,1,1,1,35,0,0,0,0,0,12588,9571,0,0,0,1526,0,0,0,0
8362,430000,49504,437170,1,1,2,1,42,2,2,2,2,2,289358,296219,300873,294527,308523,13000,11000,0,19000,15000
8363,100000,3262.175,115658,0,1,2,1,32,0,0,2,0,0,23380,33045,32346,36597,46121,10000,0,5000,10000,0
8364,210000,2661.225,195955,0,1,1,2,32,-1,-1,-1,-1,-1,16529,16915,16266,571,18827,16920,16266,0,19136,0
8365,50000,0,39625,0,1,1,1,40,0,0,0,0,0,1470,0,0,591,426,0,0,591,426,595
8366,290000,10101.175,333945,0,1,1,2,36,0,0,0,0,0,57256,57094,55293,54738,55435,3007,2004,2101,2503,2503
8367,200000,0,193177,0,1,1,2,32,0,0,0,0,0,0,2090,0,0,2820,2090,0,0,2820,10540
8368,170000,1288.875,159293,0,1,1,2,37,0,0,0,0,0,255,4884,4442,1800,0,4892,4478,1800,0,150
8369,30000,1702.75,32783,0,1,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,360000,437.5,348228,1,1,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,110000,0,100183,0,1,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372,180000,26560.8,213943,0,1,1,1,31,0,0,2,2,2,157050,167293,168074,167235,179461,14300,5000,3400,15000,6017
8373,220000,16417.625,242863,0,1,2,2,34,0,0,0,0,0,96121,56148,35642,33516,30177,2407,2000,2000,1100,1000
8374,190000,15915.375,209064,0,1,2,2,34,0,0,0,0,0,77668,79321,80401,80872,77377,3500,3000,3083,3000,3000
8375,150000,3009.3,142736,0,1,0,2,29,0,-1,-1,0,0,12991,3305,11164,18803,22891,3310,11164,18800,10000,16910
8376,350000,11000.85,380528,0,1,2,1,38,0,0,0,0,0,79927,76057,65139,56984,55038,6000,5000,3000,6000,5000
8377,240000,21242.55,283624,0,1,2,1,47,0,0,0,0,0,123877,127344,125050,126479,130266,7000,6500,5000,6000,6000
8378,230000,0,235265,0,1,2,2,30,-1,0,0,0,0,63508,59835,60963,59337,71089,2300,2200,2200,25000,2400
8379,500000,1205.225,501346,0,1,1,1,29,0,0,0,0,0,2926,2546,5495,180,-486,2569,6360,3,0,3012
